cruise,ship,haul,collection,latitude,longitude,stop_latitude,stop_longitude,time,haulback_time,surface_temp,surface_temp_method,ship_spd_through_water,itis_tsn,scientific_name,subsample_count,subsample_weight,remaining_weight
201507,SH,6,3425,33.2398,-117.5692,33.2462,-117.6045,2015-06-21T08:32:00Z,2015-06-21T09:02:00Z,20.0,TSG,3.6,172565,Peprilus simillimus,4,0.0095,0.266
201507,SH,77,3496,43.5027,-124.5577,43.5303,-124.5242,2015-07-24T07:03:00Z,2015-07-24T07:33:00Z,14.0,TSG,4.2,166341,Trachipterus altivelis,1,0.0355,0.0
201507,SH,6,3425,33.2398,-117.5692,33.2462,-117.6045,2015-06-21T08:32:00Z,2015-06-21T09:02:00Z,20.0,TSG,3.6,162097,Leuroglossus stilbius,17,0.0855,2.397
201507,SH,5,3424,33.2715,-117.5585,33.2805,-117.5928,2015-06-21T06:24:00Z,2015-06-21T06:54:00Z,20.2,TSG,3.9,95600,Dendrobranchia,1,0.023,0.0
201507,SH,118,3537,48.1447,-124.9358,48.1622,-124.9763,2015-08-18T06:09:00Z,2015-08-18T06:39:00Z,14.4,TSG,3.7,202423,Animalia,0,0.099,0.0
201507,SH,5,3424,33.2715,-117.5585,33.2805,-117.5928,2015-06-21T06:24:00Z,2015-06-21T06:54:00Z,20.2,TSG,3.9,166341,Trachipterus altivelis,2,0.0215,0.0
201507,SH,1,3420,32.847,-117.553,32.8572,-117.586,2015-06-20T04:56:00Z,2015-06-20T05:26:00Z,20.4,TSG,3.8,172408,Sarda chiliensis,1,5.0E-4,0.0
201507,SH,4,3423,33.2487,-117.5307,33.255,-117.5685,2015-06-21T04:25:00Z,2015-06-21T04:55:00Z,19.9,TSG,3.8,161828,Engraulis mordax,7,0.0355,0.0
201507,SH,9,3428,33.5438,-118.4445,33.5495,-118.485,2015-06-22T08:34:00Z,2015-06-22T09:04:00Z,19.7,TSG,3.9,166341,Trachipterus altivelis,1,0.023,0.0
201507,SH,4,3423,33.2487,-117.5307,33.255,-117.5685,2015-06-21T04:25:00Z,2015-06-21T04:55:00Z,19.9,TSG,3.8,161729,Sardinops sagax,1,0.008,0.0
201507,SH,4,3423,33.2487,-117.5307,33.255,-117.5685,2015-06-21T04:25:00Z,2015-06-21T04:55:00Z,19.9,TSG,3.8,164792,Merluccius productus,2,0.0055,0.0
201507,SH,2,3421,32.8933,-117.4645,32.9038,-117.499,2015-06-20T07:35:00Z,2015-06-20T08:05:00Z,20.3,TSG,3.9,168540,Caulolatilus princeps,1,0.003,0.0
201507,SH,3,3422,32.945,-117.3918,32.9558,-117.4093,2015-06-20T09:49:00Z,2015-06-20T10:19:00Z,19.8,TSG,4.0,202423,Animalia,0,2800.0,0.0
201507,SH,131,3550,49.5813,-127.545,49.5723,-127.4912,2015-08-28T04:43:00Z,2015-08-28T05:13:00Z,15.1,TSG,4.4,51700,Aurelia,0,6.4,0.0
201507,SH,56,3475,39.5532,-124.0348,39.567,-124.0488,2015-07-14T08:22:00Z,2015-07-14T08:52:00Z,15.2,TSG,4.0,50623,Aequorea,1,0.2,0.0
201507,SH,120,3539,48.3793,-124.8615,48.3903,-124.9107,2015-08-24T07:02:00Z,2015-08-24T07:32:00Z,13.2,TSG,4.2,159643,Salpida,1,0.485,0.0
201507,SH,92,3511,45.1272,-125.1355,45.1295,-125.1893,2015-08-09T04:46:00Z,2015-08-09T05:16:00Z,18.0,TSG,4.2,72856,Carinariidae,5,0.1385,0.0
201507,SH,105,3524,47.0877,-124.7542,47.12,-124.7698,2015-08-14T05:02:00Z,2015-08-14T05:32:00Z,16.0,TSG,4.0,159661,Thetys vagina,17,0.6,0.0
201507,SH,60,3479,41.5637,-124.3802,41.6008,-124.3823,2015-07-18T03:52:00Z,2015-07-18T04:22:00Z,12.5,TSG,4.5,172871,Lyopsetta exilis,1,0.077,0.0
201507,SH,77,3496,43.5027,-124.5577,43.5303,-124.5242,2015-07-24T07:03:00Z,2015-07-24T07:33:00Z,14.0,TSG,4.2,551209,Clupea pallasii,16,1.4,0.0
201507,SH,55,3474,39.4475,-124.1127,39.4703,-124.1335,2015-07-14T06:06:00Z,2015-07-14T06:36:00Z,14.7,TSG,4.0,82442,Onychoteuthis borealijaponicus,31,1.2,0.0
201507,SH,1,3420,32.847,-117.553,32.8572,-117.586,2015-06-20T04:56:00Z,2015-06-20T05:26:00Z,20.4,TSG,3.8,162766,Triphoturus mexicanus,50,0.05,1.2
201507,SH,124,3543,48.4852,-126.3267,48.461,-126.3702,2015-08-25T09:33:00Z,2015-08-25T10:03:00Z,14.3,TSG,4.2,50623,Aequorea,0,10.25,0.0
201507,SH,104,3523,46.8327,-124.4353,46.8272,-124.4857,2015-08-13T08:17:00Z,2015-08-13T08:47:00Z,16.5,TSG,4.1,161977,Oncorhynchus kisutch,1,1.7,0.0
201507,SH,67,3486,41.8122,-124.545,41.8513,-124.5457,2015-07-20T06:08:00Z,2015-07-20T06:38:00Z,11.8,TSG,4.0,202423,Animalia,0,1.2,0.8
201507,SH,107,3526,47.0835,-125.1727,47.1298,-125.202,2015-08-14T10:11:00Z,2015-08-14T10:41:00Z,17.7,TSG,4.1,72856,Carinariidae,23,0.65,0.0
201507,SH,1,3420,32.847,-117.553,32.8572,-117.586,2015-06-20T04:56:00Z,2015-06-20T05:26:00Z,20.4,TSG,3.8,161828,Engraulis mordax,50,0.093,0.064
201507,SH,78,3497,43.4508,-124.5292,43.4213,-124.5328,2015-07-24T09:27:00Z,2015-07-24T09:57:00Z,127.0,TSG,4.0,51700,Aurelia,2,0.55,0.0
201507,SH,1,3420,32.847,-117.553,32.8572,-117.586,2015-06-20T04:56:00Z,2015-06-20T05:26:00Z,20.4,TSG,3.8,160950,Dasyatis violacea,1,5.5,0.0
201507,SH,108,3527,47.3662,-125.6637,47.3973,-125.6667,2015-08-15T04:31:00Z,2015-08-15T05:01:00Z,17.9,TSG,3.5,51700,Aurelia,1,0.45,0.0
201507,SH,1,3420,32.847,-117.553,32.8572,-117.586,2015-06-20T04:56:00Z,2015-06-20T05:26:00Z,20.4,TSG,3.8,168586,Trachurus symmetricus,24,0.0575,0.0
201507,SH,59,3478,40.6305,-124.669,40.6642,-124.6727,2015-07-16T09:36:00Z,2015-07-16T10:06:00Z,14.5,TSG,4.2,202423,Animalia,0,0.35,0.0
201507,SH,69,3488,42.3468,-124.8322,42.385,-124.8423,2015-07-21T05:31:00Z,2015-07-21T06:01:00Z,14.6,TSG,4.3,162673,Tarletonbeania crenularis,36,0.105,0.785
201507,SH,52,3471,38.506,-123.66,38.4763,-123.6352,2015-07-12T09:18:00Z,2015-07-12T09:48:00Z,15.0,TSG,4.0,50623,Aequorea,2,0.1,0.0
201507,SH,71,3490,42.4707,-124.8555,42.5108,-124.852,2015-07-22T06:43:00Z,2015-07-22T07:13:00Z,3.2,TSG,4.2,159661,Thetys vagina,19,0.75,0.0
201507,SH,49,3468,37.9343,-123.2303,37.9503,-123.2688,2015-07-11T08:37:00Z,2015-07-11T09:07:00Z,15.3,TSG,4.2,50623,Aequorea,2,0.2,0.0
201507,SH,73,3492,43.135,-124.7657,43.17,-124.7858,2015-07-23T05:12:00Z,2015-07-23T05:42:00Z,14.6,TSG,4.2,202423,Animalia,0,0.113,0.0
201507,SH,41,3460,38.2175,-123.5218,38.2435,-123.56,2015-07-03T06:28:00Z,2015-07-03T06:58:00Z,13.3,TSG,4.3,82589,Octopoda,1,0.023,0.0
201507,SH,60,3479,41.5637,-124.3802,41.6008,-124.3823,2015-07-18T03:52:00Z,2015-07-18T04:22:00Z,12.5,TSG,4.5,51696,Phacellophora camtchatica,1,0.2,0.0
201507,SH,35,3454,37.0217,-122.3123,37.0343,-122.3553,2015-07-01T06:58:00Z,2015-07-01T07:28:00Z,12.8,TSG,4.0,159661,Thetys vagina,8,0.258,0.0
201507,SH,75,3494,43.116,-124.6095,43.1518,-124.6093,2015-07-23T10:12:00Z,2015-07-23T10:42:00Z,11.8,TSG,4.2,166341,Trachipterus altivelis,1,0.1,0.0
201507,SH,76,3495,43.4587,-124.5543,43.487,-124.5838,2015-07-24T04:40:00Z,2015-07-24T05:10:00Z,13.7,TSG,4.0,161828,Engraulis mordax,4,0.002,0.0
201507,SH,127,3546,48.8448,-126.133,48.8312,-126.178,2015-08-26T10:02:00Z,2015-08-26T10:32:00Z,14.5,TSG,4.2,82442,Onychoteuthis borealijaponicus,1,0.039,0.0
201507,SH,11,3430,33.6498,-119.444,33.6453,-119.487,2015-06-23T05:56:00Z,2015-06-23T06:26:00Z,16.6,TSG,4.0,72856,Carinariidae,1,0.033,0.0
201507,SH,109,3528,47.5282,-125.7538,47.5618,-125.76,2015-08-15T06:44:00Z,2015-08-15T07:14:00Z,17.8,TSG,4.4,82442,Onychoteuthis borealijaponicus,12,0.6,0.0
201507,SH,66,3485,41.7765,-124.7037,41.8065,-124.7005,2015-07-20T04:00:00Z,2015-07-20T04:30:00Z,16.4,TSG,3.9,202423,Animalia,0,0.9,0.0
201507,SH,114,3533,47.9573,-125.888,47.9813,-125.918,2015-08-17T03:50:00Z,2015-08-17T04:20:00Z,16.4,TSG,3.9,50623,Aequorea,0,7.15,0.0
201507,SH,64,3483,41.816,-125.161,41.8432,-125.1883,2015-07-19T07:03:00Z,2015-07-19T07:33:00Z,15.6,TSG,4.2,202423,Animalia,0,1.1,10.5
201507,SH,39,3458,37.3953,-122.7738,37.4163,-122.8058,2015-07-02T09:03:00Z,2015-07-02T09:33:00Z,13.5,TSG,4.3,82371,Doryteuthis (Loligo) opalescens,50,1.263,10.8
201507,SH,109,3528,47.5282,-125.7538,47.5618,-125.76,2015-08-15T06:44:00Z,2015-08-15T07:14:00Z,17.8,TSG,4.4,202423,Animalia,0,1.104,2.55
201507,SH,67,3486,41.8122,-124.545,41.8513,-124.5457,2015-07-20T06:08:00Z,2015-07-20T06:38:00Z,11.8,TSG,4.0,82442,Onychoteuthis borealijaponicus,3,0.03,0.0
201507,SH,158,3577,52.9392,-132.9432,52.9413,-133.0133,2015-09-07T04:20:00Z,2015-09-07T04:50:00Z,15.1,TSG,4.2,162463,Paralepididae,1,5.0E-4,0.0
201507,SH,125,3544,48.8358,-126.3837,48.8353,-126.4312,2015-08-26T04:25:00Z,2015-08-26T04:55:00Z,13.9,TSG,3.8,51696,Phacellophora camtchatica,1,0.5,0.0
201507,SH,149,3568,54.2407,-132.7302,54.2493,-132.7783,2015-09-04T05:23:00Z,2015-09-04T05:53:00Z,12.4,TSG,4.3,82442,Onychoteuthis borealijaponicus,2,0.508,0.0
201507,SH,21,3440,34.9257,-121.0337,34.9498,-121.0672,2015-06-26T08:54:00Z,2015-06-26T09:24:00Z,13.9,TSG,4.1,159643,Salpida,0,0.0095,0.0
201507,SH,69,3488,42.3468,-124.8322,42.385,-124.8423,2015-07-21T05:31:00Z,2015-07-21T06:01:00Z,14.6,TSG,4.3,168586,Trachurus symmetricus,50,8.8685,738.0025
201507,SH,148,3567,52.8672,-130.3012,52.8993,-130.2642,2015-09-02T08:23:00Z,2015-09-02T08:53:00Z,13.4,TSG,4.5,51700,Aurelia,0,5.55,0.0
201507,SH,72,3491,42.428,-124.9265,42.466,-124.9245,2015-07-22T09:23:00Z,2015-07-22T09:53:00Z,14.2,TSG,4.2,159661,Thetys vagina,16,0.5,0.0
201507,SH,120,3539,48.3793,-124.8615,48.3903,-124.9107,2015-08-24T07:02:00Z,2015-08-24T07:32:00Z,13.2,TSG,4.2,161828,Engraulis mordax,1,0.0355,0.0
201507,SH,71,3490,42.4707,-124.8555,42.5108,-124.852,2015-07-22T06:43:00Z,2015-07-22T07:13:00Z,3.2,TSG,4.2,164792,Merluccius productus,1,0.1,0.0
201507,SH,118,3537,48.1447,-124.9358,48.1622,-124.9763,2015-08-18T06:09:00Z,2015-08-18T06:39:00Z,14.4,TSG,3.7,51696,Phacellophora camtchatica,4,8.85,0.0
201507,SH,102,3521,46.3342,-124.3073,46.3677,-124.3233,2015-08-12T08:51:00Z,2015-08-12T09:21:00Z,16.3,TSG,3.8,51700,Aurelia,8,1.05,0.0
201507,SH,95,3514,45.6248,-124.3072,45.5898,-124.3015,2015-08-10T06:07:00Z,2015-08-10T06:37:00Z,17.0,TSG,3.9,165609,Cololabis saira,1,0.032,0.0
201507,SH,75,3494,43.116,-124.6095,43.1518,-124.6093,2015-07-23T10:12:00Z,2015-07-23T10:42:00Z,11.8,TSG,4.2,202423,Animalia,0,0.0785,0.0
201507,SH,123,3542,48.5192,-126.1482,48.478,-126.1872,2015-08-25T07:05:00Z,2015-08-25T07:35:00Z,14.3,TSG,4.0,166341,Trachipterus altivelis,1,0.004,0.0
201507,SH,90,3509,44.7247,-125.0777,44.7562,-125.0943,2015-08-08T04:40:00Z,2015-08-08T05:10:00Z,16.0,TSG,4.4,172510,Icichthys lockingtoni,1,0.085,0.0
201507,SH,113,3532,47.8568,-124.83,47.888,-124.8527,2015-08-16T10:16:00Z,2015-08-16T10:46:00Z,14.0,TSG,4.1,51700,Aurelia,4,1.9,0.0
201507,SH,107,3526,47.0835,-125.1727,47.1298,-125.202,2015-08-14T10:11:00Z,2015-08-14T10:41:00Z,17.7,TSG,4.1,202423,Animalia,0,1.15,0.0
201507,SH,69,3488,42.3468,-124.8322,42.385,-124.8423,2015-07-21T05:31:00Z,2015-07-21T06:01:00Z,14.6,TSG,4.3,159643,Salpida,1,0.01,0.075
201507,SH,113,3532,47.8568,-124.83,47.888,-124.8527,2015-08-16T10:16:00Z,2015-08-16T10:46:00Z,14.0,TSG,4.1,82371,Doryteuthis (Loligo) opalescens,6,0.121,2.65
201507,SH,113,3532,47.8568,-124.83,47.888,-124.8527,2015-08-16T10:16:00Z,2015-08-16T10:46:00Z,14.0,TSG,4.1,172565,Peprilus simillimus,5,0.15,0.0
201507,SH,59,3478,40.6305,-124.669,40.6642,-124.6727,2015-07-16T09:36:00Z,2015-07-16T10:06:00Z,14.5,TSG,4.2,168586,Trachurus symmetricus,3,2.783,0.0
201507,SH,46,3465,37.3727,-122.9445,37.3972,-122.9792,2015-07-10T07:14:00Z,2015-07-10T07:44:00Z,16.2,TSG,4.2,202423,Animalia,0,0.0,0.0
201507,SH,145,3564,52.583,-129.6182,52.5517,-129.6425,2015-09-01T10:22:00Z,2015-09-01T10:52:00Z,14.2,TSG,4.3,202423,Animalia,0,0.058,0.0
201507,SH,116,3535,48.093,-126.1772,48.1195,-126.2023,2015-08-17T08:39:00Z,2015-08-17T09:09:00Z,17.6,TSG,3.9,50623,Aequorea,0,2.1,0.0
201507,SH,54,3473,38.9025,-123.8958,38.9345,-123.9192,2015-07-13T08:53:00Z,2015-07-13T09:23:00Z,13.3,TSG,4.2,51700,Aurelia,1,0.05,0.0
201507,SH,56,3475,39.5532,-124.0348,39.567,-124.0488,2015-07-14T08:22:00Z,2015-07-14T08:52:00Z,15.2,TSG,4.0,202423,Animalia,0,0.35,0.0
201507,SH,134,3553,50.079,-128.1557,50.057,-128.116,2015-08-29T04:11:00Z,2015-08-29T04:41:00Z,13.1,TSG,4.2,82442,Onychoteuthis borealijaponicus,30,34.0,0.0
201507,SH,137,3556,50.3927,-129.0257,50.3575,-129.0288,2015-08-30T04:07:00Z,2015-08-30T04:37:00Z,17.2,TSG,4.5,51700,Aurelia,0,14.1,0.0
201507,SH,140,3559,51.4088,-128.9658,51.4047,-129.0242,2015-08-31T04:09:00Z,2015-08-31T04:39:00Z,15.4,TSG,4.5,51658,Chrysaora fuscescens,6,5.3,0.0
201507,SH,139,3558,50.516,-128.923,50.4812,-128.9027,2015-08-30T10:15:00Z,2015-08-30T10:45:00Z,16.3,TSG,4.3,202423,Animalia,0,0.15,0.0
201507,SH,137,3556,50.3927,-129.0257,50.3575,-129.0288,2015-08-30T04:07:00Z,2015-08-30T04:37:00Z,17.2,TSG,4.5,51696,Phacellophora camtchatica,1,0.15,0.0
201507,SH,137,3556,50.3927,-129.0257,50.3575,-129.0288,2015-08-30T04:07:00Z,2015-08-30T04:37:00Z,17.2,TSG,4.5,82442,Onychoteuthis borealijaponicus,8,0.1,0.0
201507,SH,136,3555,50.1642,-128.1482,50.1473,-128.1125,2015-08-29T08:58:00Z,2015-08-29T09:28:00Z,13.8,TSG,4.4,82442,Onychoteuthis borealijaponicus,4,0.2,0.0
201507,SH,139,3558,50.516,-128.923,50.4812,-128.9027,2015-08-30T10:15:00Z,2015-08-30T10:45:00Z,16.3,TSG,4.3,82442,Onychoteuthis borealijaponicus,5,0.2,0.0
201507,SH,141,3560,51.4028,-128.8373,51.4012,-128.894,2015-08-31T06:26:00Z,2015-08-31T06:56:00Z,15.4,TSG,4.4,82371,Doryteuthis (Loligo) opalescens,50,0.2,1.3
201507,SH,129,3548,49.0685,-126.602,49.0948,-126.639,2015-08-27T07:18:00Z,2015-08-27T07:48:00Z,14.1,TSG,4.2,551209,Clupea pallasii,50,5.05,556.3
201507,SH,132,3551,49.6628,-127.7295,49.642,-127.686,2015-08-28T07:49:00Z,2015-08-28T08:19:00Z,15.2,TSG,4.2,82442,Onychoteuthis borealijaponicus,34,1.0,0.0
201507,SH,143,3562,52.5935,-129.7678,52.5765,-129.8232,2015-09-01T05:56:00Z,2015-09-01T06:26:00Z,14.0,TSG,4.4,167123,Anoplopoma fimbria,1,0.1,0.0
201507,SH,131,3550,49.5813,-127.545,49.5723,-127.4912,2015-08-28T04:43:00Z,2015-08-28T05:13:00Z,15.1,TSG,4.4,168586,Trachurus symmetricus,50,11.36,14.55
201507,SH,145,3564,52.583,-129.6182,52.5517,-129.6425,2015-09-01T10:22:00Z,2015-09-01T10:52:00Z,14.2,TSG,4.3,51658,Chrysaora fuscescens,3,7.05,0.0
201507,SH,145,3564,52.583,-129.6182,52.5517,-129.6425,2015-09-01T10:22:00Z,2015-09-01T10:52:00Z,14.2,TSG,4.3,51700,Aurelia,1,0.8,0.0
201507,SH,140,3559,51.4088,-128.9658,51.4047,-129.0242,2015-08-31T04:09:00Z,2015-08-31T04:39:00Z,15.4,TSG,4.5,202423,Animalia,0,0.01,0.0
201507,SH,128,3547,49.1823,-126.501,49.2012,-126.538,2015-08-27T05:02:00Z,2015-08-27T05:32:00Z,15.0,TSG,4.0,172716,Citharichthys sordidus,1,0.18,0.0
201507,SH,126,3545,48.7515,-126.2738,48.735,-126.3228,2015-08-26T06:44:00Z,2015-08-26T07:14:00Z,14.7,TSG,4.4,164792,Merluccius productus,1,0.075,0.0
201507,SH,148,3567,52.8672,-130.3012,52.8993,-130.2642,2015-09-02T08:23:00Z,2015-09-02T08:53:00Z,13.4,TSG,4.5,82371,Doryteuthis (Loligo) opalescens,50,0.25,1.0
201507,SH,153,3572,53.9697,-133.8395,53.9407,-133.8078,2015-09-05T06:58:00Z,2015-09-05T07:28:00Z,14.7,TSG,4.3,170289,Brama japonica,1,1.65,0.0
201507,SH,129,3548,49.0685,-126.602,49.0948,-126.639,2015-08-27T07:18:00Z,2015-08-27T07:48:00Z,14.1,TSG,4.2,162051,Thaleichthys pacificus,1,0.042,0.0
201507,SH,124,3543,48.4852,-126.3267,48.461,-126.3702,2015-08-25T09:33:00Z,2015-08-25T10:03:00Z,14.3,TSG,4.2,51696,Phacellophora camtchatica,0,1.15,0.0
201507,SH,122,3541,48.57,-126.1747,48.55,-126.218,2015-08-25T04:30:00Z,2015-08-25T05:00:00Z,12.9,TSG,4.1,166341,Trachipterus altivelis,3,0.05,0.0
201507,SH,149,3568,54.2407,-132.7302,54.2493,-132.7783,2015-09-04T05:23:00Z,2015-09-04T05:53:00Z,12.4,TSG,4.3,161977,Oncorhynchus kisutch,1,3.45,0.0
201507,SH,123,3542,48.5192,-126.1482,48.478,-126.1872,2015-08-25T07:05:00Z,2015-08-25T07:35:00Z,14.3,TSG,4.0,164792,Merluccius productus,4,1.4,0.0
201507,SH,153,3572,53.9697,-133.8395,53.9407,-133.8078,2015-09-05T06:58:00Z,2015-09-05T07:28:00Z,14.7,TSG,4.3,202423,Animalia,0,1.45,0.0
201507,SH,120,3539,48.3793,-124.8615,48.3903,-124.9107,2015-08-24T07:02:00Z,2015-08-24T07:32:00Z,13.2,TSG,4.2,159661,Thetys vagina,3,0.397,0.0
201507,SH,121,3540,48.2963,-124.926,48.3173,-124.9678,2015-08-24T09:38:00Z,2015-08-24T10:08:00Z,14.6,TSG,4.2,162028,Osmeridae,1,5.0E-4,0.0
201507,SH,123,3542,48.5192,-126.1482,48.478,-126.1872,2015-08-25T07:05:00Z,2015-08-25T07:35:00Z,14.3,TSG,4.0,161979,Oncorhynchus nerka,1,1.95,0.0
201507,SH,155,3574,53.2775,-133.4732,53.2725,-133.5348,2015-09-06T04:41:00Z,2015-09-06T05:11:00Z,15.1,TSG,4.5,160424,Prionace glauca,1,6.65,0.0
201507,SH,133,3552,49.7587,-127.8517,49.7262,-127.8435,2015-08-28T10:13:00Z,2015-08-28T10:43:00Z,13.7,TSG,4.2,202423,Animalia,0,1.3,0.0
201507,SH,147,3566,52.9445,-130.261,52.9655,-130.2143,2015-09-02T06:12:00Z,2015-09-02T06:42:00Z,12.6,TSG,4.4,51700,Aurelia,0,3.95,0.0
201507,SH,157,3576,53.3782,-133.3248,53.3845,-133.3797,2015-09-06T10:08:00Z,2015-09-06T10:38:00Z,14.9,TSG,4.4,202423,Animalia,0,1.15,1.55
201507,SH,118,3537,48.1447,-124.9358,48.1622,-124.9763,2015-08-18T06:09:00Z,2015-08-18T06:39:00Z,14.4,TSG,3.7,551209,Clupea pallasii,50,3.35,12.2
201507,SH,115,3534,48.1385,-126.0332,48.17,-126.0613,2015-08-17T06:11:00Z,2015-08-17T06:41:00Z,16.6,TSG,4.2,82442,Onychoteuthis borealijaponicus,19,1.8,0.0
201507,SH,158,3577,52.9392,-132.9432,52.9413,-133.0133,2015-09-07T04:20:00Z,2015-09-07T04:50:00Z,15.1,TSG,4.2,51640,Chrysaora,1,0.037,0.0
201507,SH,116,3535,48.093,-126.1772,48.1195,-126.2023,2015-08-17T08:39:00Z,2015-08-17T09:09:00Z,17.6,TSG,3.9,202423,Animalia,0,2.05,0.0
201507,SH,146,3565,53.015,-130.3347,53.0123,-130.2832,2015-09-02T04:08:00Z,2015-09-02T04:38:00Z,13.0,TSG,4.5,551209,Clupea pallasii,2,0.25,0.0
201507,SH,115,3534,48.1385,-126.0332,48.17,-126.0613,2015-08-17T06:11:00Z,2015-08-17T06:41:00Z,16.6,TSG,4.2,51700,Aurelia,4,0.75,0.0
201507,SH,144,3563,52.68,-129.7162,52.6493,-129.7353,2015-09-01T08:16:00Z,2015-09-01T08:46:00Z,14.1,TSG,4.4,202423,Animalia,0,0.011,0.0
201507,SH,114,3533,47.9573,-125.888,47.9813,-125.918,2015-08-17T03:50:00Z,2015-08-17T04:20:00Z,16.4,TSG,3.9,82442,Onychoteuthis borealijaponicus,10,0.55,0.0
201507,SH,128,3547,49.1823,-126.501,49.2012,-126.538,2015-08-27T05:02:00Z,2015-08-27T05:32:00Z,15.0,TSG,4.0,51700,Aurelia,0,49.8,0.0
201507,SH,68,3487,41.9457,-124.4967,41.9833,-124.5053,2015-07-20T08:50:00Z,2015-07-20T09:20:00Z,11.4,TSG,4.0,161828,Engraulis mordax,2,0.001,0.0
201507,SH,121,3540,48.2963,-124.926,48.3173,-124.9678,2015-08-24T09:38:00Z,2015-08-24T10:08:00Z,14.6,TSG,4.2,202423,Animalia,0,2.0,0.0
201507,SH,112,3531,47.7418,-124.9653,47.773,-124.983,2015-08-16T08:09:00Z,2015-08-16T08:39:00Z,16.3,TSG,4.0,172565,Peprilus simillimus,40,1.75,0.0
201507,SH,105,3524,47.0877,-124.7542,47.12,-124.7698,2015-08-14T05:02:00Z,2015-08-14T05:32:00Z,16.0,TSG,4.0,551209,Clupea pallasii,1,0.1,0.0
201507,SH,103,3522,46.7408,-124.5407,46.7697,-124.5577,2015-08-13T05:34:00Z,2015-08-13T06:04:00Z,14.9,TSG,4.1,167426,Agonidae,1,0.003,0.0
201507,SH,112,3531,47.7418,-124.9653,47.773,-124.983,2015-08-16T08:09:00Z,2015-08-16T08:39:00Z,16.3,TSG,4.0,202423,Animalia,0,1.7,0.0
201507,SH,95,3514,45.6248,-124.3072,45.5898,-124.3015,2015-08-10T06:07:00Z,2015-08-10T06:37:00Z,17.0,TSG,3.9,159661,Thetys vagina,7,0.3,0.0
201507,SH,94,3513,45.3683,-124.8228,45.374,-124.8688,2015-08-09T10:09:00Z,2015-08-09T10:39:00Z,18.0,TSG,4.0,50623,Aequorea,13,1.8,0.0
201507,SH,75,3494,43.116,-124.6095,43.1518,-124.6093,2015-07-23T10:12:00Z,2015-07-23T10:42:00Z,11.8,TSG,4.2,51700,Aurelia,7,0.85,0.0
201507,SH,95,3514,45.6248,-124.3072,45.5898,-124.3015,2015-08-10T06:07:00Z,2015-08-10T06:37:00Z,17.0,TSG,3.9,551209,Clupea pallasii,3,0.187,0.0
201507,SH,90,3509,44.7247,-125.0777,44.7562,-125.0943,2015-08-08T04:40:00Z,2015-08-08T05:10:00Z,16.0,TSG,4.4,50623,Aequorea,12,5.0,0.0
201507,SH,65,3484,41.7105,-125.1167,41.7422,-125.1378,2015-07-19T10:21:00Z,2015-07-19T10:51:00Z,15.6,TSG,4.2,51483,Scyphozoa,7,0.15,0.0
201507,SH,69,3488,42.3468,-124.8322,42.385,-124.8423,2015-07-21T05:31:00Z,2015-07-21T06:01:00Z,14.6,TSG,4.3,161977,Oncorhynchus kisutch,2,0.98,0.0
201507,SH,87,3506,44.4392,-124.7187,44.4722,-124.7327,2015-08-07T05:28:00Z,2015-08-07T05:58:00Z,185.0,TSG,4.0,51483,Scyphozoa,0,0.65,0.0
201507,SH,66,3485,41.7765,-124.7037,41.8065,-124.7005,2015-07-20T04:00:00Z,2015-07-20T04:30:00Z,16.4,TSG,3.9,159661,Thetys vagina,18,0.55,0.0
201507,SH,65,3484,41.7105,-125.1167,41.7422,-125.1378,2015-07-19T10:21:00Z,2015-07-19T10:51:00Z,15.6,TSG,4.2,202423,Animalia,0,1.05,1.35
201507,SH,152,3571,53.8865,-133.9423,53.8455,-133.9283,2015-09-05T04:43:00Z,2015-09-05T05:13:00Z,14.7,TSG,4.5,170289,Brama japonica,2,3.75,0.0
201507,SH,63,3482,41.7622,-125.0427,41.787,-125.074,2015-07-19T05:00:00Z,2015-07-19T05:30:00Z,15.6,TSG,4.3,72856,Carinariidae,2,0.05,0.0
201507,SH,150,3569,54.3997,-132.6977,54.4157,-132.741,2015-09-04T08:14:00Z,2015-09-04T08:44:00Z,12.3,TSG,4.2,167123,Anoplopoma fimbria,1,0.058,0.0
201507,SH,54,3473,38.9025,-123.8958,38.9345,-123.9192,2015-07-13T08:53:00Z,2015-07-13T09:23:00Z,13.3,TSG,4.2,72856,Carinariidae,3,0.2,0.0
201507,SH,11,3430,33.6498,-119.444,33.6453,-119.487,2015-06-23T05:56:00Z,2015-06-23T06:26:00Z,16.6,TSG,4.0,170289,Brama japonica,1,0.033,0.0
201507,SH,53,3472,38.7958,-123.7838,38.8295,-123.804,2015-07-13T06:40:00Z,2015-07-13T07:10:00Z,13.1,TSG,4.2,51700,Aurelia,1,0.2,0.0
201507,SH,33,3452,36.6393,-122.389,36.6667,-122.4083,2015-06-30T08:57:00Z,2015-06-30T09:27:00Z,14.2,TSG,4.1,173414,Mola mola,1,35.0,0.0
201507,SH,32,3451,36.7625,-122.3875,36.7885,-122.4145,2015-06-30T06:33:00Z,2015-06-30T07:03:00Z,13.7,TSG,4.0,72856,Carinariidae,2,0.1,0.0
201507,SH,54,3473,38.9025,-123.8958,38.9345,-123.9192,2015-07-13T08:53:00Z,2015-07-13T09:23:00Z,13.3,TSG,4.2,202423,Animalia,0,0.35,0.0
